,detector_name,dataset_name,Average precision
4897,Windowed Gaussian,ucr,0.831547119911781
4898,Windowed Gaussian,ucr,3.165364422302943
4899,Windowed Gaussian,ucr,1.004834564091832
4900,Windowed Gaussian,ucr,2.086092326988992
4901,Windowed Gaussian,ucr,2.4012155007146916
4902,Windowed Gaussian,ucr,4.478507086893431
4903,Windowed Gaussian,ucr,1.1103678331232745
4904,Windowed Gaussian,ucr,2.1418265576610205
4905,Windowed Gaussian,ucr,3.383305754920047
4906,Windowed Gaussian,ucr,19.90697298369145
4907,Windowed Gaussian,ucr,0.9636470542127937
4908,Windowed Gaussian,ucr,0.12282966526987464
4909,Windowed Gaussian,ucr,0.6216918035456765
4910,Windowed Gaussian,ucr,2.373312576252288
4911,Windowed Gaussian,ucr,0.3350031556404014
4912,Windowed Gaussian,ucr,10.877297028092165
4913,Windowed Gaussian,ucr,0.7336820118358847
4914,Windowed Gaussian,ucr,1.469593488955046
4915,Windowed Gaussian,ucr,1.1467937606663896
4916,Windowed Gaussian,ucr,0.9065266483166367
4917,Windowed Gaussian,ucr,5.328323821345457
4918,Windowed Gaussian,ucr,1.0144585251631761
4919,Windowed Gaussian,ucr,0.3102389036686015
4920,Windowed Gaussian,ucr,0.11285711154086817
4921,Windowed Gaussian,ucr,4.496794642425253
4922,Windowed Gaussian,ucr,1.4155021801729593
4923,Windowed Gaussian,ucr,0.05803905304783172
4924,Windowed Gaussian,ucr,0.3901249021320193
4925,Windowed Gaussian,ucr,0.8083580022756273
4926,Windowed Gaussian,ucr,0.3081273314399729
4927,Windowed Gaussian,ucr,0.7708499485775907
4928,Windowed Gaussian,ucr,0.005509962221745008
4929,Windowed Gaussian,ucr,0.833937584669318
4930,Windowed Gaussian,ucr,3.249959449266067
4931,Windowed Gaussian,ucr,1.1090932430915854
4933,Windowed Gaussian,ucr,0.13869729824290722
4934,Windowed Gaussian,ucr,1.970517091831439
4935,Windowed Gaussian,ucr,0.002233389168062535
4936,Windowed Gaussian,ucr,4.821759463579219
4938,Windowed Gaussian,ucr,0.12034640314333171
4939,Windowed Gaussian,ucr,1.7756941884327773
4940,Windowed Gaussian,ucr,0.10793987727480772
4941,Windowed Gaussian,ucr,0.6405905764043176
4942,Windowed Gaussian,ucr,2.4128113275684164
4943,Windowed Gaussian,ucr,1.3653961239909786
4944,Windowed Gaussian,ucr,0.021471605669274883
4945,Windowed Gaussian,ucr,0.7153818004074124
4946,Windowed Gaussian,ucr,10.925907657334516
4947,Windowed Gaussian,ucr,0.19993555651091477
4948,Windowed Gaussian,ucr,1.2852021419231883
4949,Windowed Gaussian,ucr,0.25144707558610385
4950,Windowed Gaussian,ucr,1.3257271787563059
4951,Windowed Gaussian,ucr,0.41671902134029387
4952,Windowed Gaussian,ucr,4.585705163816712
4953,Windowed Gaussian,ucr,0.04960622976422947
4954,Windowed Gaussian,ucr,0.231783290780522
4955,Windowed Gaussian,ucr,0.28260760377508626
4956,Windowed Gaussian,ucr,0.3684836404329232
4957,Windowed Gaussian,ucr,10.365787496246872
4958,Windowed Gaussian,ucr,0.9371734338279271
4959,Windowed Gaussian,ucr,2.7553467387027615
4960,Windowed Gaussian,ucr,10.17221315654303
4961,Windowed Gaussian,ucr,0.3109741775272594
4962,Windowed Gaussian,ucr,0.4050848064419057
4963,Windowed Gaussian,ucr,0.5343088508326015
4964,Windowed Gaussian,ucr,1.0153543288182765
4966,Windowed Gaussian,ucr,0.13181305369065452
4967,Windowed Gaussian,ucr,1.3418556807739803
4968,Windowed Gaussian,ucr,0.6505717719635501
4969,Windowed Gaussian,ucr,1.0704608348109315
4970,Windowed Gaussian,ucr,1.6883956498210042
4971,Windowed Gaussian,ucr,0.0032787991656339243
4972,Windowed Gaussian,ucr,0.4756677640464758
4973,Windowed Gaussian,ucr,3.6558586547161003
4974,Windowed Gaussian,ucr,0.15837359149393573
4975,Windowed Gaussian,ucr,3.8513348031964623
4976,Windowed Gaussian,ucr,0.5145331515279851
4977,Windowed Gaussian,ucr,15.625730251018544
4978,Windowed Gaussian,ucr,0.40309613413041284
4979,Windowed Gaussian,ucr,0.38499686817790285
4981,Windowed Gaussian,ucr,4.279232402159357
4982,Windowed Gaussian,ucr,1.6558055873487798
4983,Windowed Gaussian,ucr,1.9311341491008323
4984,Windowed Gaussian,ucr,3.5406750317038194
4985,Windowed Gaussian,ucr,0.16085147508750733
4986,Windowed Gaussian,ucr,0.9646310409482396
4987,Windowed Gaussian,ucr,3.455757812912635
4988,Windowed Gaussian,ucr,0.09521993983005395
4989,Windowed Gaussian,ucr,3.6884236884666697
4990,Windowed Gaussian,ucr,14.34586862177712
4991,Windowed Gaussian,ucr,0.004520835888240012
4992,Windowed Gaussian,ucr,0.49697254925839074
4993,Windowed Gaussian,ucr,1.7006442815190301
4994,Windowed Gaussian,ucr,3.306217642430091
4995,Windowed Gaussian,ucr,16.53467062420308
4996,Windowed Gaussian,ucr,5.475031527862001
4997,Windowed Gaussian,ucr,1.2956668572726755
4998,Windowed Gaussian,ucr,0.3276243864950965
4999,Windowed Gaussian,ucr,3.657690027328038
5000,Windowed Gaussian,ucr,0.5777177854498767
5001,Windowed Gaussian,ucr,8.78664606818376
5002,Windowed Gaussian,ucr,1.2518154309496992
5003,Windowed Gaussian,ucr,0.3282454657734937
5004,Windowed Gaussian,ucr,0.253012025629219
5005,Windowed Gaussian,ucr,0.5111314209691752
5006,Windowed Gaussian,ucr,8.107372613566236
5007,Windowed Gaussian,ucr,23.717550271107502
5008,Windowed Gaussian,ucr,4.093728329787998
5009,Windowed Gaussian,ucr,3.513669689822977
5010,Windowed Gaussian,ucr,0.39839150280681185
5011,Windowed Gaussian,ucr,0.2711817952984377
5012,Windowed Gaussian,ucr,1.146069127098651
5013,Windowed Gaussian,ucr,0.15570747109181723
5014,Windowed Gaussian,ucr,0.0031942716443243402
5015,Windowed Gaussian,ucr,1.054215762507002
5016,Windowed Gaussian,ucr,18.789211673031595
5017,Windowed Gaussian,ucr,0.9339233259779642
5018,Windowed Gaussian,ucr,0.727023034340325
5019,Windowed Gaussian,ucr,0.3392274838850817
5020,Windowed Gaussian,ucr,0.24186880515703899
5021,Windowed Gaussian,ucr,0.05489620664870613
5022,Windowed Gaussian,ucr,0.2976468173780546
5023,Windowed Gaussian,ucr,0.9171300840263057
5024,Windowed Gaussian,ucr,1.225410861805944
5025,Windowed Gaussian,ucr,0.004726527971071156
5026,Windowed Gaussian,ucr,0.14771048744460857
5027,Windowed Gaussian,ucr,3.459883090661151
5028,Windowed Gaussian,ucr,3.6441475786150535
5029,Windowed Gaussian,ucr,0.34682336419673004
5030,Windowed Gaussian,ucr,1.205997728105432
5031,Windowed Gaussian,ucr,0.37369119851923216
5032,Windowed Gaussian,ucr,0.36185443652774474
5033,Windowed Gaussian,ucr,0.12331842424183129
5034,Windowed Gaussian,ucr,2.185561703346411
5035,Windowed Gaussian,ucr,0.35853422291049397
5036,Windowed Gaussian,ucr,18.518806529155064
5037,Windowed Gaussian,ucr,0.44387025664958624
5038,Windowed Gaussian,ucr,0.1340803155047693
5039,Windowed Gaussian,ucr,0.42400300528504303
5040,Windowed Gaussian,ucr,0.30520700162815084
5041,Windowed Gaussian,ucr,1.0857220381958053
5042,Windowed Gaussian,ucr,18.859273950108356
5043,Windowed Gaussian,ucr,1.7947740957472191
5044,Windowed Gaussian,ucr,0.12247881608783864
5045,Windowed Gaussian,ucr,1.1164665582415545
5046,Windowed Gaussian,ucr,1.1186792557136551
5047,Windowed Gaussian,ucr,0.8854594947967085
5048,Windowed Gaussian,ucr,0.0022555034283652108
5049,Windowed Gaussian,ucr,1.0399957241148312
5050,Windowed Gaussian,ucr,1.081888993527486
5051,Windowed Gaussian,ucr,4.4242350567052195
5052,Windowed Gaussian,ucr,1.5680019844160418
5053,Windowed Gaussian,ucr,0.28874829465976176
5054,Windowed Gaussian,ucr,1.87367207899985
5055,Windowed Gaussian,ucr,1.4976180032281683
5056,Windowed Gaussian,ucr,0.36941213490428837
5057,Windowed Gaussian,ucr,0.04672924424626852
5058,Windowed Gaussian,ucr,0.14814621786195648
5059,Windowed Gaussian,ucr,1.3351798525752505
5060,Windowed Gaussian,ucr,22.56521064853961
5061,Windowed Gaussian,ucr,0.1810917062875703
5062,Windowed Gaussian,ucr,0.17041351681962003
5063,Windowed Gaussian,ucr,3.1744885334342303
5065,Windowed Gaussian,ucr,1.1356028843058648
5066,Windowed Gaussian,ucr,0.002556956199340305
5067,Windowed Gaussian,ucr,0.1323225086050401
5068,Windowed Gaussian,ucr,1.4170953397259773
5069,Windowed Gaussian,ucr,0.22583310254323435
5070,Windowed Gaussian,ucr,0.07714741028791307
5071,Windowed Gaussian,ucr,0.3575260435945594
5072,Windowed Gaussian,ucr,0.05191620060511598
5073,Windowed Gaussian,ucr,1.4925876819667954
5075,Windowed Gaussian,ucr,1.2898097438877871
5076,Windowed Gaussian,ucr,0.4481161179884548
5077,Windowed Gaussian,ucr,1.0023071353422077
5078,Windowed Gaussian,ucr,0.06955357302919433
5079,Windowed Gaussian,ucr,1.7863844668964957
5080,Windowed Gaussian,ucr,0.38663103223218903
5081,Windowed Gaussian,ucr,0.6176724911512935
5082,Windowed Gaussian,ucr,1.1843192332587016
5083,Windowed Gaussian,ucr,0.7325286318398282
5084,Windowed Gaussian,ucr,0.31012027502270706
5085,Windowed Gaussian,ucr,0.28950908990930546
5086,Windowed Gaussian,ucr,0.991037774571666
5087,Windowed Gaussian,ucr,3.1066011852937434
5088,Windowed Gaussian,ucr,8.309843327353454
5089,Windowed Gaussian,ucr,22.540198097345712
5090,Windowed Gaussian,ucr,0.003785712313590183
5091,Windowed Gaussian,ucr,0.2578208151844152
5092,Windowed Gaussian,ucr,0.5255021040150154
5093,Windowed Gaussian,ucr,3.155705701498089
5094,Windowed Gaussian,ucr,0.0479499629655028
5095,Windowed Gaussian,ucr,3.7764226676989985
5096,Windowed Gaussian,ucr,0.8095519585112679
5097,Windowed Gaussian,ucr,0.06830238604847505
5098,Windowed Gaussian,nab,19.306206275890656
5099,Windowed Gaussian,nab,32.44507430323772
5100,Windowed Gaussian,nab,51.44902018208425
5101,Windowed Gaussian,nab,20.39638910034943
5102,Windowed Gaussian,nab,18.925417146385087
5103,Windowed Gaussian,nab,18.984576799568607
5104,Windowed Gaussian,nab,66.62975155640656
5105,Windowed Gaussian,nab,48.95372597309715
5108,Windowed Gaussian,nab,11.778905591666671
5109,Windowed Gaussian,nab,47.45864931364148
5110,Windowed Gaussian,nab,10.008396464220391
5111,Windowed Gaussian,nab,21.683448150900304
5112,Windowed Gaussian,nab,14.961272956008246
5113,Windowed Gaussian,nab,16.49807638400122
5114,Windowed Gaussian,nab,60.61575852247574
5115,Windowed Gaussian,nab,24.900020899852105
5116,Windowed Gaussian,nab,16.871377802464405
5117,Windowed Gaussian,nab,18.316585564771216
5118,Windowed Gaussian,nab,41.11760914245339
5119,Windowed Gaussian,nab,25.916485827217052
5120,Windowed Gaussian,nab,17.619696252864635
5121,Windowed Gaussian,nab,2.201775962107987
5122,Windowed Gaussian,nab,38.25770816771591
5123,Windowed Gaussian,nab,10.772682610579835
5124,Windowed Gaussian,nab,25.60012748834121
5125,Windowed Gaussian,nab,25.29402664530339
5126,Windowed Gaussian,nab,10.379588248084094
5127,Windowed Gaussian,nab,9.05566233161824
5128,Windowed Gaussian,nab,10.679744011167774
5129,Windowed Gaussian,nab,17.07585882031154
5130,Windowed Gaussian,nab,14.856691255744177
5131,Windowed Gaussian,nab,16.066787722474267
5132,Windowed Gaussian,nab,12.342519033151033
5139,Windowed Gaussian,nab,12.551120819774445
5140,Windowed Gaussian,nab,18.175366422483194
5141,Windowed Gaussian,nab,18.19509121616336
5142,Windowed Gaussian,nab,13.5799459730101
5143,Windowed Gaussian,nab,14.777830290426094
5144,Windowed Gaussian,nab,11.80898734215456
5145,Windowed Gaussian,nab,20.261057907842233
5146,Windowed Gaussian,nab,4.986855595401258
5147,Windowed Gaussian,nab,17.334592366348804
5148,Windowed Gaussian,nab,9.28690307650716
5149,Windowed Gaussian,nab,59.75529013701079
5150,Windowed Gaussian,nab,33.624932978317865
5151,Windowed Gaussian,nab,10.334366219277072
5152,Windowed Gaussian,nab,15.833879533389613
5153,Windowed Gaussian,nab,16.7249596676779
5154,Windowed Gaussian,nab,17.17243578410877
5155,Windowed Gaussian,nab,23.659041499756025
5156,Windowed Gaussian,yahoo,42.55866333749097
5157,Windowed Gaussian,yahoo,66.47058823529412
5158,Windowed Gaussian,yahoo,0.30951159358883823
5159,Windowed Gaussian,yahoo,28.394213589883144
5160,Windowed Gaussian,yahoo,100.0
5161,Windowed Gaussian,yahoo,100.0
5162,Windowed Gaussian,yahoo,24.144362994878207
5163,Windowed Gaussian,yahoo,16.322412051271446
5164,Windowed Gaussian,yahoo,1.5741318361405698
5165,Windowed Gaussian,yahoo,47.957541980987585
5166,Windowed Gaussian,yahoo,0.2725249350272658
5167,Windowed Gaussian,yahoo,1.1460900624599404
5168,Windowed Gaussian,yahoo,1.7272446457990114
5169,Windowed Gaussian,yahoo,48.6841553014705
5170,Windowed Gaussian,yahoo,54.874736576188475
5171,Windowed Gaussian,yahoo,32.2973480277955
5172,Windowed Gaussian,yahoo,89.58333333333334
5173,Windowed Gaussian,yahoo,100.0
5174,Windowed Gaussian,yahoo,76.88235294117646
5176,Windowed Gaussian,yahoo,16.81082454605524
5177,Windowed Gaussian,yahoo,49.87585581430994
5178,Windowed Gaussian,yahoo,17.87932274366376
5179,Windowed Gaussian,yahoo,33.531409168081495
5180,Windowed Gaussian,yahoo,0.13554762403251483
5181,Windowed Gaussian,yahoo,36.330552132707446
5182,Windowed Gaussian,yahoo,45.88428030131212
5183,Windowed Gaussian,yahoo,40.10886075255868
5184,Windowed Gaussian,yahoo,0.4008240925223532
5185,Windowed Gaussian,yahoo,0.22184524247462037
5186,Windowed Gaussian,yahoo,46.205623265315445
5187,Windowed Gaussian,yahoo,34.023281443725025
5188,Windowed Gaussian,yahoo,61.45954316686024
5189,Windowed Gaussian,yahoo,0.8329875082077092
5190,Windowed Gaussian,yahoo,45.51030246858901
5191,Windowed Gaussian,yahoo,3.5394319387890936
5192,Windowed Gaussian,yahoo,32.984303032121076
5193,Windowed Gaussian,yahoo,18.88110868516617
5194,Windowed Gaussian,yahoo,2.207737797274758
5195,Windowed Gaussian,yahoo,45.79942272731545
5196,Windowed Gaussian,yahoo,0.4716981132075472
5197,Windowed Gaussian,yahoo,100.0
5198,Windowed Gaussian,yahoo,0.599848226591591
5199,Windowed Gaussian,yahoo,3.0411152456124158
5200,Windowed Gaussian,yahoo,14.28623355226604
5201,Windowed Gaussian,yahoo,56.75791104561472
5202,Windowed Gaussian,yahoo,81.13388465103016
5203,Windowed Gaussian,yahoo,0.13327123269761895
5204,Windowed Gaussian,yahoo,43.09802198400651
5205,Windowed Gaussian,yahoo,23.46371582663844
5206,Windowed Gaussian,yahoo,60.33531319769156
5207,Windowed Gaussian,yahoo,50.88563565476646
5208,Windowed Gaussian,yahoo,0.10416666666666667
5209,Windowed Gaussian,yahoo,39.81151892021388
5210,Windowed Gaussian,yahoo,28.463035902801458
5211,Windowed Gaussian,yahoo,58.90327246652347
5212,Windowed Gaussian,yahoo,14.590153398618302
5213,Windowed Gaussian,yahoo,40.24130274355358
5214,Windowed Gaussian,yahoo,100.0
5215,Windowed Gaussian,yahoo,43.54776960468016
5216,Windowed Gaussian,yahoo,14.718228876434992
5217,Windowed Gaussian,yahoo,46.12641199046729
5218,Windowed Gaussian,yahoo,46.973571621458944
5219,Windowed Gaussian,yahoo,8.484650946413206
5220,Windowed Gaussian,yahoo,100.0
5221,Windowed Gaussian,yahoo,55.02036636196402
5222,Windowed Gaussian,yahoo,40.74679321576997
5223,Windowed Gaussian,yahoo,28.538785569021858
5224,Windowed Gaussian,yahoo,55.934165583723704
5225,Windowed Gaussian,yahoo,39.655849969428694
5226,Windowed Gaussian,yahoo,33.95430495430495
5227,Windowed Gaussian,yahoo,25.603799411466994
5228,Windowed Gaussian,yahoo,0.13531799729364005
5229,Windowed Gaussian,yahoo,66.4579475497197
5230,Windowed Gaussian,yahoo,85.57985499686677
5231,Windowed Gaussian,yahoo,5.8784274778107495
5232,Windowed Gaussian,yahoo,45.693414568974184
5233,Windowed Gaussian,yahoo,3.9357595809208714
5234,Windowed Gaussian,yahoo,37.76674386047546
5235,Windowed Gaussian,yahoo,67.10231155506948
5236,Windowed Gaussian,yahoo,100.0
5237,Windowed Gaussian,yahoo,3.1498125392911622
5238,Windowed Gaussian,yahoo,0.7276906768613789
5239,Windowed Gaussian,yahoo,30.705468461894565
5240,Windowed Gaussian,yahoo,74.79529864751181
5241,Windowed Gaussian,yahoo,35.43795610253051
5242,Windowed Gaussian,yahoo,30.04166397553997
5243,Windowed Gaussian,yahoo,68.45503792942516
5244,Windowed Gaussian,yahoo,21.76079827545286
5245,Windowed Gaussian,yahoo,66.63934426229507
5246,Windowed Gaussian,yahoo,12.84071249484024
5247,Windowed Gaussian,yahoo,63.10983643433271
5248,Windowed Gaussian,yahoo,44.23352246881658
5249,Windowed Gaussian,yahoo,23.48160405004686
5250,Windowed Gaussian,yahoo,1.3361326442721793
5251,Windowed Gaussian,yahoo,80.42735042735043
5252,Windowed Gaussian,yahoo,25.209905075452987
5253,Windowed Gaussian,yahoo,31.609775021083546
5254,Windowed Gaussian,yahoo,70.23809523809523
5255,Windowed Gaussian,yahoo,3.4368159868523964
5256,Windowed Gaussian,yahoo,61.35749369441126
5257,Windowed Gaussian,yahoo,65.38690979905344
5258,Windowed Gaussian,yahoo,100.0
5259,Windowed Gaussian,yahoo,0.15527950310559005
5260,Windowed Gaussian,yahoo,0.5381583529966116
5261,Windowed Gaussian,yahoo,0.13175230566534915
5262,Windowed Gaussian,yahoo,100.0
5263,Windowed Gaussian,yahoo,67.9814696674133
5264,Windowed Gaussian,yahoo,2.857142857142857
5265,Windowed Gaussian,yahoo,100.0
5266,Windowed Gaussian,yahoo,100.0
5267,Windowed Gaussian,yahoo,100.0
5268,Windowed Gaussian,yahoo,100.0
5269,Windowed Gaussian,yahoo,100.0
5270,Windowed Gaussian,yahoo,50.0
5271,Windowed Gaussian,yahoo,100.0
5272,Windowed Gaussian,yahoo,100.0
5273,Windowed Gaussian,yahoo,100.0
5274,Windowed Gaussian,yahoo,100.0
5275,Windowed Gaussian,yahoo,100.0
5276,Windowed Gaussian,yahoo,0.2593645463746262
5277,Windowed Gaussian,yahoo,100.0
5278,Windowed Gaussian,yahoo,85.41666666666666
5279,Windowed Gaussian,yahoo,100.0
5280,Windowed Gaussian,yahoo,100.0
5281,Windowed Gaussian,yahoo,100.0
5282,Windowed Gaussian,yahoo,100.0
5283,Windowed Gaussian,yahoo,100.0
5284,Windowed Gaussian,yahoo,100.0
5285,Windowed Gaussian,yahoo,100.0
5286,Windowed Gaussian,yahoo,100.0
5287,Windowed Gaussian,yahoo,100.0
5288,Windowed Gaussian,yahoo,100.0
5289,Windowed Gaussian,yahoo,0.1594896331738437
5290,Windowed Gaussian,yahoo,0.1375515818431912
5291,Windowed Gaussian,yahoo,0.10427528675703858
5292,Windowed Gaussian,yahoo,100.0
5293,Windowed Gaussian,yahoo,62.023809523809526
5294,Windowed Gaussian,yahoo,0.14970059880239522
5295,Windowed Gaussian,yahoo,100.0
5296,Windowed Gaussian,yahoo,100.0
5297,Windowed Gaussian,yahoo,100.0
5298,Windowed Gaussian,yahoo,100.0
5299,Windowed Gaussian,yahoo,100.0
5300,Windowed Gaussian,yahoo,100.0
5301,Windowed Gaussian,yahoo,0.2862352937789631
5302,Windowed Gaussian,yahoo,100.0
5303,Windowed Gaussian,yahoo,100.0
5304,Windowed Gaussian,yahoo,100.0
5305,Windowed Gaussian,yahoo,0.5623436104581193
5306,Windowed Gaussian,yahoo,0.33698031089398073
5307,Windowed Gaussian,yahoo,100.0
5308,Windowed Gaussian,yahoo,100.0
5309,Windowed Gaussian,yahoo,100.0
5310,Windowed Gaussian,yahoo,81.4432595650346
5311,Windowed Gaussian,yahoo,100.0
5312,Windowed Gaussian,yahoo,35.0648095069494
5313,Windowed Gaussian,yahoo,100.0
5314,Windowed Gaussian,yahoo,100.0
5315,Windowed Gaussian,yahoo,100.0
5316,Windowed Gaussian,yahoo,0.10183299389002036
5317,Windowed Gaussian,yahoo,100.0
5318,Windowed Gaussian,yahoo,100.0
5319,Windowed Gaussian,yahoo,100.0
5320,Windowed Gaussian,yahoo,100.0
5321,Windowed Gaussian,yahoo,100.0
5322,Windowed Gaussian,yahoo,100.0
5323,Windowed Gaussian,yahoo,100.0
5324,Windowed Gaussian,yahoo,100.0
5325,Windowed Gaussian,yahoo,100.0
5326,Windowed Gaussian,yahoo,100.0
5327,Windowed Gaussian,yahoo,100.0
5328,Windowed Gaussian,yahoo,100.0
5329,Windowed Gaussian,yahoo,100.0
5330,Windowed Gaussian,yahoo,100.0
5331,Windowed Gaussian,yahoo,100.0
5332,Windowed Gaussian,yahoo,100.0
5333,Windowed Gaussian,yahoo,100.0
5334,Windowed Gaussian,yahoo,100.0
5335,Windowed Gaussian,yahoo,100.0
5336,Windowed Gaussian,yahoo,100.0
5337,Windowed Gaussian,yahoo,100.0
5338,Windowed Gaussian,yahoo,70.32813515269656
5339,Windowed Gaussian,yahoo,100.0
5340,Windowed Gaussian,yahoo,100.0
5341,Windowed Gaussian,yahoo,100.0
5342,Windowed Gaussian,yahoo,50.0
5343,Windowed Gaussian,yahoo,35.62400749533436
5344,Windowed Gaussian,yahoo,100.0
5345,Windowed Gaussian,yahoo,100.0
5346,Windowed Gaussian,yahoo,67.95395428239469
5347,Windowed Gaussian,yahoo,100.0
5348,Windowed Gaussian,yahoo,50.19346183933897
5349,Windowed Gaussian,yahoo,100.0
5350,Windowed Gaussian,yahoo,100.0
5351,Windowed Gaussian,yahoo,100.0
5352,Windowed Gaussian,yahoo,100.0
5353,Windowed Gaussian,yahoo,100.0
5354,Windowed Gaussian,yahoo,100.0
5355,Windowed Gaussian,yahoo,100.0
5356,Windowed Gaussian,yahoo,80.55555555555556
5357,Windowed Gaussian,yahoo,100.0
5358,Windowed Gaussian,yahoo,3.188277330900402
5359,Windowed Gaussian,yahoo,50.095510983763134
5360,Windowed Gaussian,yahoo,0.9025627954274199
5361,Windowed Gaussian,yahoo,56.21540123865155
5362,Windowed Gaussian,yahoo,1.9517764823011503
5363,Windowed Gaussian,yahoo,1.0
5364,Windowed Gaussian,yahoo,100.0
5365,Windowed Gaussian,yahoo,17.652974943896897
5366,Windowed Gaussian,yahoo,0.5297549879593346
5367,Windowed Gaussian,yahoo,9.19491920320118
5368,Windowed Gaussian,yahoo,0.20325203252032523
5369,Windowed Gaussian,yahoo,21.20424408269433
5370,Windowed Gaussian,yahoo,21.07179334972681
5371,Windowed Gaussian,yahoo,0.10362694300518134
5372,Windowed Gaussian,yahoo,32.06961878622608
5374,Windowed Gaussian,yahoo,2.7777777777777777
5375,Windowed Gaussian,yahoo,0.8699797802065207
5376,Windowed Gaussian,yahoo,34.235282866749586
5377,Windowed Gaussian,yahoo,12.623638473030596
5378,Windowed Gaussian,yahoo,30.387907786692985
5379,Windowed Gaussian,yahoo,60.905756915560836
5380,Windowed Gaussian,yahoo,100.0
5381,Windowed Gaussian,yahoo,5.81902462599862
5382,Windowed Gaussian,yahoo,3.7758537758537756
5383,Windowed Gaussian,yahoo,3.990151878915118
5384,Windowed Gaussian,yahoo,3.7235201471138595
5385,Windowed Gaussian,yahoo,0.44372294372294374
5386,Windowed Gaussian,yahoo,35.39617557811029
5387,Windowed Gaussian,yahoo,27.87146040253688
5388,Windowed Gaussian,yahoo,3.0517683479241877
5389,Windowed Gaussian,yahoo,34.21302496867634
5390,Windowed Gaussian,yahoo,75.0
5391,Windowed Gaussian,yahoo,43.99088892884973
5392,Windowed Gaussian,yahoo,0.17006802721088435
5393,Windowed Gaussian,yahoo,40.49117013760794
5394,Windowed Gaussian,yahoo,34.83680706325083
5395,Windowed Gaussian,yahoo,59.11782227486492
5396,Windowed Gaussian,yahoo,17.926669877005335
5398,Windowed Gaussian,yahoo,40.29975790352472
5399,Windowed Gaussian,yahoo,0.21739130434782608
5400,Windowed Gaussian,yahoo,5.68307329531071
5401,Windowed Gaussian,yahoo,11.59474915157552
5402,Windowed Gaussian,yahoo,0.18339143604951347
5403,Windowed Gaussian,yahoo,50.151641473640964
5404,Windowed Gaussian,yahoo,1.725273526385585
5405,Windowed Gaussian,yahoo,2.207737797274758
5406,Windowed Gaussian,yahoo,0.8139791789591128
5407,Windowed Gaussian,yahoo,1.8150359379152083
5408,Windowed Gaussian,yahoo,31.70179988368852
5409,Windowed Gaussian,yahoo,47.18384476105743
5410,Windowed Gaussian,yahoo,6.33539709649872
5411,Windowed Gaussian,yahoo,50.53191489361703
5412,Windowed Gaussian,yahoo,4.831961049268534
5413,Windowed Gaussian,yahoo,34.95000800601471
5414,Windowed Gaussian,yahoo,42.13369472383281
5415,Windowed Gaussian,yahoo,6.763754045307444
5416,Windowed Gaussian,yahoo,1.2670175411074769
5417,Windowed Gaussian,yahoo,5.1152308743019335
5418,Windowed Gaussian,yahoo,0.6955030487804879
5419,Windowed Gaussian,yahoo,33.47656789101161
5420,Windowed Gaussian,yahoo,9.268123315560754
5421,Windowed Gaussian,yahoo,100.0
5422,Windowed Gaussian,yahoo,1.4148585642110225
5423,Windowed Gaussian,yahoo,74.47963346045297
5424,Windowed Gaussian,yahoo,50.163132137031
5425,Windowed Gaussian,yahoo,34.98410619601833
5426,Windowed Gaussian,yahoo,42.51997934958829
5427,Windowed Gaussian,yahoo,0.5497457102821467
5428,Windowed Gaussian,yahoo,0.8586151025184501
5429,Windowed Gaussian,yahoo,83.63006923837784
5430,Windowed Gaussian,yahoo,59.19067915444727
5431,Windowed Gaussian,yahoo,100.0
5432,Windowed Gaussian,yahoo,23.341966509289833
5433,Windowed Gaussian,yahoo,50.584219208211145
5434,Windowed Gaussian,yahoo,25.250389651683765
5435,Windowed Gaussian,yahoo,72.62993762993763
5436,Windowed Gaussian,yahoo,15.08846267429601
5437,Windowed Gaussian,yahoo,48.5685956169683
5438,Windowed Gaussian,yahoo,2.6481444721130343
5439,Windowed Gaussian,yahoo,0.5796545754105072
5440,Windowed Gaussian,yahoo,61.396906588722445
5441,Windowed Gaussian,yahoo,0.8341615953234042
5442,Windowed Gaussian,yahoo,1.6704489413810106
5443,Windowed Gaussian,yahoo,54.761904761904766
5444,Windowed Gaussian,yahoo,25.233644859813083
5445,Windowed Gaussian,yahoo,0.8230253833268909
5446,Windowed Gaussian,yahoo,37.83210998473835
5447,Windowed Gaussian,yahoo,6.713159934176353
5448,Windowed Gaussian,yahoo,18.669194188518027
5449,Windowed Gaussian,yahoo,43.95552658378788
5450,Windowed Gaussian,yahoo,25.139082058414463
5451,Windowed Gaussian,yahoo,12.234131847569845
5452,Windowed Gaussian,yahoo,45.24605828953655
5453,Windowed Gaussian,yahoo,3.739038758216888
5454,Windowed Gaussian,yahoo,20.0
5455,Windowed Gaussian,yahoo,13.43671427398752
5456,Windowed Gaussian,yahoo,100.0
5457,Windowed Gaussian,yahoo,33.60707519361934
5459,Windowed Gaussian,yahoo,97.65432098765432
5460,Windowed Gaussian,yahoo,100.0
5461,Windowed Gaussian,yahoo,100.0
5462,Windowed Gaussian,yahoo,88.36206896551724
5464,Windowed Gaussian,yahoo,7.263706130505512
5465,Windowed Gaussian,yahoo,29.708207625048654
5467,Windowed Gaussian,yahoo,79.18480138169258
5468,Windowed Gaussian,yahoo,100.0
5469,Windowed Gaussian,yahoo,97.0140445547523
5470,Windowed Gaussian,yahoo,39.75918616199515
5471,Windowed Gaussian,yahoo,89.23144842991584
5472,Windowed Gaussian,yahoo,100.0
